x_coordinate y_coordinate z_coordinate state_value x_normal y_normal z_normal
3.84903632729391 4.03689543068938 5.7 1 0 0 1
2.85457719111956 4.29049655231346 5.7 1 0 0 1
4.51899883010648 3.86969533663956 5.7 1 0 0 1
3.37918297953166 4.16464551328104 5.7 1 0 0 1
4.14714418336665 3.9695388176661 5.7 1 0 0 1
3.82738116622272 4.05184603578768 5.7 1 0 0 1
3.82056240387032 4.05405801011104 5.7 1 0 0 1
4.50745118473502 3.87942938829269 5.7 1 0 0 1
3.82472292516346 4.05352267495128 5.7 1 0 0 1
3.82472292516346 4.05352267495129 5.7 1 0 0 1
2.85412722752619 4.30736088087052 5.7 1 0 0 1
4.49261402735612 3.89176037945722 5.7 1 0 0 1
4.1589030846759 3.97777303419383 5.7 1 0 0 1
3.37383170096086 4.17817490484219 5.7 1 0 0 1
4.48399128367721 3.89782203762504 5.7 1 0 0 1
4.46270854935718 3.91272023383267 5.7 1 0 0 1
3.36365875809811 4.19362673506693 5.7 1 0 0 1
4.45654614834353 3.91644253882719 5.7 1 0 0 1
2.85906724114573 4.32381709231314 5.7 1 0 0 1
4.17302525514449 3.98980571506346 5.7 1 0 0 1
4.1730252551445 3.98980571506346 5.7 1 0 0 1
4.45152147309187 3.91932635346249 5.7 1 0 0 1
4.199597992142 3.98944296159083 5.7 1 0 0 1
3.34331100919697 4.20875147301841 5.7 1 0 0 1
2.86100218316357 4.3336251610609 5.7 1 0 0 1
2.86100218316358 4.3336251610609 5.7 1 0 0 1
4.42144252237254 3.93597881163938 5.7 1 0 0 1
4.42135786688288 3.93601744825502 5.7 1 0 0 1
4.42127921501421 3.93605157318804 5.7 1 0 0 1
3.33851340068214 4.21264514914966 5.7 1 0 0 1
4.18681256305467 3.99692964184889 5.7 1 0 0 1
4.2469581347772 3.9831400141318 5.7 1 0 0 1
4.26887828517087 3.97821328739659 5.7 1 0 0 1
4.26887828517087 3.9782132873966 5.7 1 0 0 1
4.23662870570337 3.98775197537145 5.7 1 0 0 1
4.3924322152772 3.94818759021095 5.7 1 0 0 1
4.28326715868595 3.97653970244614 5.7 1 0 0 1
4.38616483893411 3.95065829141117 5.7 1 0 0 1
4.2188627359556 3.99385506146339 5.7 1 0 0 1
4.31200406052305 3.97191786018364 5.7 1 0 0 1
4.36371971908172 3.95949150925735 5.7 1 0 0 1
4.32003131333431 3.97065885540673 5.7 1 0 0 1
4.3237937476704 3.97019719714329 5.7 1 0 0 1
4.35818126560114 3.96178086547903 5.7 1 0 0 1
4.35692866059251 3.96247107867383 5.7 1 0 0 1
3.30921551208374 4.23521689928187 5.7 1 0 0 1
3.30829759573977 4.23592767629536 5.7 1 0 0 1
3.3075985914316 4.23659217306422 5.7 1 0 0 1
2.87125538793664 4.35515544351187 5.7 1 0 0 1
2.87125538793664 4.35515544351188 5.7 1 0 0 1
2.87296591215393 4.36198325267898 5.7 1 0 0 1
3.28485290440728 4.25875641555092 5.7 1 0 0 1
3.27438555238865 4.26740811710604 5.7 1 0 0 1
3.25821782816763 4.27979174857658 5.7 1 0 0 1
3.24777775191573 4.28565517273875 5.7 1 0 0 1
2.87821177061387 4.38358133118744 5.7 1 0 0 1
3.23086781388808 4.29647216137059 5.7 1 0 0 1
3.22730638711907 4.29901672333223 5.7 1 0 0 1
2.88358803177105 4.39850526413312 5.7 1 0 0 1
2.88358803177106 4.39850526413312 5.7 1 0 0 1
3.20601673720708 4.31901809253222 5.7 1 0 0 1
3.19995564448544 4.32340851571814 5.7 1 0 0 1
3.18096941239844 4.33683761567539 5.7 1 0 0 1
2.890745485908 4.41337553995673 5.7 1 0 0 1
3.17072311468739 4.34226967863044 5.7 1 0 0 1
3.15846690731994 4.3511923878756 5.7 1 0 0 1
3.1425467757311 4.36636696732926 5.7 1 0 0 1
3.13410738023911 4.37239701350125 5.7 1 0 0 1
2.90331983677871 4.43341932827062 5.7 1 0 0 1
3.12630805616943 4.38155865554215 5.7 1 0 0 1
2.90906604806583 4.44357066383297 5.7 1 0 0 1
2.90906604806583 4.44357066383298 5.7 1 0 0 1
3.10989148203335 4.39998544705092 5.7 1 0 0 1
3.0931905594562 4.41700883613732 5.7 1 0 0 1
2.91762871244033 4.46581755669236 5.7 1 0 0 1
3.08247101984865 4.42828297590344 5.7 1 0 0 1
3.06772922981046 4.43976962977356 5.7 1 0 0 1
2.92371019920794 4.4834553282262 5.7 1 0 0 1
3.0550854048833 4.45019742200451 5.7 1 0 0 1
3.04528852933415 4.45712736001906 5.7 1 0 0 1
3.0207514277928 4.47336078965793 5.7 1 0 0 1
3.01553500999549 4.47674181305434 5.7 1 0 0 1
2.98448582169155 4.49434684424744 5.7 1 0 0 1
2.98234557784453 4.49565323673724 5.7 1 0 0 1
2.96330996721622 4.50958224014882 5.7 1 0 0 1
2.96330996721621 4.50958224014883 5.7 1 0 0 1
2.9510512135739 4.51365812839344 5.7 1 0 0 1
5.03509281508361 3.33831819237975 5.7 1 0 0 1
5.03709375621055 3.33887152293111 5.7 1 0 0 1
5.03449198255186 3.34052060544242 5.7 1 0 0 1
5.03544065225051 3.35025189722463 5.7 1 0 0 1
5.03544065225051 3.35025189722464 5.7 1 0 0 1
5.07073300203995 3.3582286384669 5.7 1 0 0 1
5.0735258593312 3.35938555237141 5.7 1 0 0 1
5.10266174178226 3.35199049325237 5.7 1 0 0 1
5.10266174178227 3.35199049325237 5.7 1 0 0 1
5.07042829263306 3.36574667212938 5.7 1 0 0 1
5.07042829263306 3.36574667212939 5.7 1 0 0 1
5.07379916573639 3.36523306186904 5.7 1 0 0 1
5.05511741046369 3.37222641424467 5.7 1 0 0 1
5.89641926700523 3.56571473863048 5.7 1 0 0 1
5.91242355934071 3.5627935295369 5.7 1 0 0 1
5.87449735886779 3.57376818968993 5.7 1 0 0 1
5.86837249995644 3.57622081660096 5.7 1 0 0 1
5.93553194073491 3.56012486198757 5.7 1 0 0 1
5.95018169271538 3.55865043393835 5.7 1 0 0 1
5.84580845746062 3.58724728000125 5.7 1 0 0 1
5.97069704529288 3.55778701915711 5.7 1 0 0 1
5.98381963393659 3.55641563054637 5.7 1 0 0 1
5.98888538622449 3.55560055041822 5.7 1 0 0 1
5.83264318097138 3.59698307404145 5.7 1 0 0 1
6.01575197607035 3.55563432435745 5.7 1 0 0 1
6.0211599546395 3.55556883898255 5.7 1 0 0 1
5.82134407553594 3.6087413855156 5.7 1 0 0 1
6.04772017030519 3.55414383793465 5.7 1 0 0 1
6.05052774578021 3.55361383655364 5.7 1 0 0 1
6.05052774578021 3.55361383655365 5.7 1 0 0 1
6.05855936504726 3.55299943281631 5.7 1 0 0 1
6.07973141455701 3.55141866687371 5.7 1 0 0 1
5.80755055962894 3.62155276584128 5.7 1 0 0 1
6.08746362598959 3.55504550012882 5.7 1 0 0 1
6.11237305271334 3.55880425665674 5.7 1 0 0 1
5.82455454643005 3.63896927723804 5.7 1 0 0 1
6.1234691105244 3.56293603462231 5.7 1 0 0 1
6.14487643935831 3.56236026526081 5.7 1 0 0 1
5.84272162425869 3.64216591900969 5.7 1 0 0 1
6.16432047287321 3.56939493748587 5.7 1 0 0 1
5.85802385025123 3.64760588770155 5.7 1 0 0 1
6.17220687724645 3.57196262644739 5.7 1 0 0 1
5.87202207123716 3.65310775114248 5.7 1 0 0 1
6.19243206676442 3.57570236986735 5.7 1 0 0 1
6.20179264407045 3.57759707106889 5.7 1 0 0 1
6.20563874357116 3.578352539264 5.7 1 0 0 1
6.20563874357116 3.57835253926401 5.7 1 0 0 1
5.89872214641779 3.66560827308636 5.7 1 0 0 1
5.90179225674385 3.66683329588605 5.7 1 0 0 1
5.90337793732928 3.66750147124179 5.7 1 0 0 1
6.23454412239538 3.58665880192935 5.7 1 0 0 1
6.24890193921179 3.59096224483408 5.7 1 0 0 1
6.26647212513976 3.59624668658318 5.7 1 0 0 1
5.9347930271697 3.68430574654751 5.7 1 0 0 1
5.93700606038974 3.68524906843211 5.7 1 0 0 1
6.2897524254293 3.60275102338896 5.7 1 0 0 1
6.29414743939703 3.60423698102939 5.7 1 0 0 1
5.96550024312383 3.69888800665381 5.7 1 0 0 1
5.96741438816837 3.70000576620415 5.7 1 0 0 1
6.31622503751985 3.61143182054105 5.7 1 0 0 1
6.34755848178143 3.62337113515642 5.7 1 0 0 1
6.34789184079257 3.62352098738854 5.7 1 0 0 1
6.34815904369228 3.62366236314364 5.7 1 0 0 1
5.99689706412499 3.71474388295808 5.7 1 0 0 1
5.99795667486765 3.71527382185292 5.7 1 0 0 1
6.36814440992998 3.63185559007002 5.7 1 0 0 1
6.0170724513789 3.72818638734684 5.7 1 0 0 1
6.38074796147268 3.63702255857286 5.7 1 0 0 1
6.3814014887952 3.63734233600143 5.7 1 0 0 1
6.3849108219982 3.63859956032254 5.7 1 0 0 1
6.38491082199821 3.63859956032255 5.7 1 0 0 1
6.03422577569029 3.74095976357836 5.7 1 0 0 1
6.40914976420625 3.64828336719664 5.7 1 0 0 1
6.41323125307764 3.64941919332025 5.7 1 0 0 1
6.03808822836301 3.74560906349877 5.7 1 0 0 1
6.43185626269484 3.6621003408019 5.7 1 0 0 1
6.06270492798109 3.76304304779834 5.7 1 0 0 1
6.44241091475816 3.66841602753553 5.7 1 0 0 1
6.07131455335322 3.7660254949016 5.7 1 0 0 1
6.45793185811869 3.68423009814572 5.7 1 0 0 1
6.09729384342579 3.7771920956612 5.7 1 0 0 1
6.46559967070466 3.6906183105239 5.7 1 0 0 1
6.46559967070467 3.6906183105239 5.7 1 0 0 1
6.11392411422041 3.78221263430098 5.7 1 0 0 1
6.13277310476816 3.78480669333069 5.7 1 0 0 1
6.15628363918062 3.78805269972484 5.7 1 0 0 1
6.48443923244486 3.70660962073342 5.7 1 0 0 1
6.16399426451264 3.78947376401737 5.7 1 0 0 1
6.49125617727548 3.71371157126753 5.7 1 0 0 1
6.19438779557439 3.79336373930346 5.7 1 0 0 1
6.49859275095706 3.71811294121501 5.7 1 0 0 1
6.20219274270928 3.79406441074476 5.7 1 0 0 1
6.20549924846725 3.79450075153275 5.7 1 0 0 1
6.21585515140169 3.79586736123421 5.7 1 0 0 1
6.23070759297256 3.79753479420863 5.7 1 0 0 1
6.51986410981322 3.73231932587612 5.7 1 0 0 1
6.25123833780389 3.80282106146147 5.7 1 0 0 1
6.53651475568068 3.74041400826638 5.7 1 0 0 1
6.27109046497627 3.80865863872293 5.7 1 0 0 1
6.54861964772909 3.74512717447226 5.7 1 0 0 1
6.28839534935006 3.81175044366001 5.7 1 0 0 1
6.30628097086506 3.8158334527548 5.7 1 0 0 1
6.55930290697298 3.75244332797378 5.7 1 0 0 1
6.32502920060193 3.81934951053174 5.7 1 0 0 1
6.57577054202789 3.76435547478959 5.7 1 0 0 1
6.34875920875166 3.82461151926145 5.7 1 0 0 1
6.36618016321537 3.82598816388296 5.7 1 0 0 1
6.38423070339747 3.83050045593524 5.7 1 0 0 1
6.38423070339747 3.83050045593525 5.7 1 0 0 1
6.59455433670316 3.78024520454185 5.7 1 0 0 1
6.60227051454986 3.78565562842445 5.7 1 0 0 1
6.40682495754965 3.83672040211257 5.7 1 0 0 1
6.41058628670782 3.83776471936244 5.7 1 0 0 1
6.411813670595 3.83812748234397 5.7 1 0 0 1
6.61042787634674 3.79490266565894 5.7 1 0 0 1
6.44106700597383 3.85096028958538 5.7 1 0 0 1
6.44460582126642 3.85511375016126 5.7 1 0 0 1
6.62285091382694 3.81055336072747 5.7 1 0 0 1
6.62732498433111 3.82652644894447 5.7 1 0 0 1
6.4712605246567 3.87010559045245 5.7 1 0 0 1
6.46753307834535 3.8715971994004 5.7 1 0 0 1
6.46753307834536 3.8715971994004 5.7 1 0 0 1
6.47639426276019 3.87171419786027 5.7 1 0 0 1
6.4763942627602 3.87171419786027 5.7 1 0 0 1
6.50066533345255 3.87583493359504 5.7 1 0 0 1
6.63528581273115 3.84383443488672 5.7 1 0 0 1
6.63618507911223 3.8552061813344 5.7 1 0 0 1
6.5185901579214 3.88525680433051 5.7 1 0 0 1
6.52968036228601 3.88662575369985 5.7 1 0 0 1
6.53780724952558 3.88678326360999 5.7 1 0 0 1
6.560727804263 3.89119669922573 5.7 1 0 0 1
6.63620573179019 3.8771289322521 5.7 1 0 0 1
6.57613260047575 3.89715069270198 5.7 1 0 0 1
6.62241035244039 3.8878760486006 5.7 1 0 0 1
6.61505741136446 3.89302862014885 5.7 1 0 0 1
6.59091810321428 3.90349593597056 5.7 1 0 0 1
4.05448729285713 3.96120856806962 5.7 1 0 0 1
4.06082697998844 3.96084742309744 5.7 1 0 0 1
4.03261243920403 3.97006116177072 5.7 1 0 0 1
4.08514197584437 3.95713886035429 5.7 1 0 0 1
4.02574714176699 3.97249322658253 5.7 1 0 0 1
4.09093541103748 3.95668607822802 5.7 1 0 0 1
4.09093541103748 3.95668607822803 5.7 1 0 0 1
4.09289520331322 3.95746646661443 5.7 1 0 0 1
4.00535420595222 3.97992449807292 5.7 1 0 0 1
3.98219833362817 3.99105283541779 5.7 1 0 0 1
3.98022458660795 3.99196540600801 5.7 1 0 0 1
3.97727063019683 3.99335384877215 5.7 1 0 0 1
3.95806150533057 4.00243254709933 5.7 1 0 0 1
3.94339677373049 4.00855815857138 5.7 1 0 0 1
3.93534833879832 4.01180659340768 5.7 1 0 0 1
3.91756382337053 4.01752216902027 5.7 1 0 0 1
3.90738145295438 4.02083758049329 5.7 1 0 0 1
3.90359398259331 4.02290644558409 5.7 1 0 0 1
4.11654366866256 3.97118312902549 5.7 1 0 0 1
4.11654366866257 3.97118312902549 5.7 1 0 0 1
3.87640469654765 4.03453901559187 5.7 1 0 0 1
4.12553844365748 3.97661482357945 5.7 1 0 0 1
3.85488591926965 4.04761749403532 5.7 1 0 0 1
3.84954935986201 4.05072848268829 5.7 1 0 0 1
3.84684537079951 4.05205097384324 5.7 1 0 0 1
4.14511853225453 3.98629625160966 5.7 1 0 0 1
3.82180437243469 4.07127097306119 5.7 1 0 0 1
3.80812743144112 4.07833577920319 5.7 1 0 0 1
4.15884317938258 3.99703226194173 5.7 1 0 0 1
3.79963268918794 4.10133372433915 5.7 1 0 0 1
3.79846167120256 4.11208357526161 5.7 1 0 0 1
4.16770609227563 4.02148582036783 5.7 1 0 0 1
3.79174132208584 4.12098924655277 5.7 1 0 0 1
4.16893370099209 4.02568423241675 5.7 1 0 0 1
4.16713663572412 4.0264296134732 5.7 1 0 0 1
4.16490986974102 4.02735734003543 5.7 1 0 0 1
4.13725868673167 4.03676599389611 5.7 1 0 0 1
4.12260747175677 4.04358208918437 5.7 1 0 0 1
4.10760728353496 4.05117532583815 5.7 1 0 0 1
4.09706564851035 4.05725070053486 5.7 1 0 0 1
4.08524182131117 4.06761940127401 5.7 1 0 0 1
3.78206075099456 4.14871056202936 5.7 1 0 0 1
3.78195487781419 4.14984662057017 5.7 1 0 0 1
3.78116006319257 4.15206923461157 5.7 1 0 0 1
4.06971762330539 4.08186082768263 5.7 1 0 0 1
4.0667141465734 4.08432160533172 5.7 1 0 0 1
3.97892777508788 4.1107982775828 5.7 1 0 0 1
3.97806429793917 4.11119928159343 5.7 1 0 0 1
4.01257951658316 4.10445008783013 5.7 1 0 0 1
4.00678048069454 4.10621729449024 5.7 1 0 0 1
4.04607048179228 4.09738559638464 5.7 1 0 0 1
4.02829046416698 4.1020071056275 5.7 1 0 0 1
3.95340208334606 4.1219167908001 5.7 1 0 0 1
4.04200938544438 4.10029309225316 5.7 1 0 0 1
3.94199604005648 4.13130024579527 5.7 1 0 0 1
3.94199604005649 4.13130024579527 5.7 1 0 0 1
3.93116849310681 4.13850821621037 5.7 1 0 0 1
3.77226782526253 4.17980772262849 5.7 1 0 0 1
